src_id,src_lang,tgt_lang
876,写 给 自己 的 第 876 封 信 人生中许多当下无解的难题，度过的唯一方式就是苦苦的煎熬，熬到 一部分的自己死去，熬到一部分的自己醒来，熬到脱胎换骨，恍若隔世。,"Bức thư viết cho chính mình số 876 Đời người có biết bao nhiêu câu hỏi khó chẳng thể tìm ra lời giải đáp. Cách duy nhất để vượt qua những câu hỏi này là tự mình chịu dung sự dày vò, chịu đựng đến nỗi một phần trong mình đã chết đi, rồi lại sống lại chịu đựng, đến độ thay da đối thịt. Rồi bạn sẽ nhận ra dường như đất trời đã trải qua bao nhiêu năm tháng thăng trầm."
877,写 给 自己 的 第 877 封 信 不想经历大喜大悲，不愿背负太多期盼，想让生活变得简单，想让 自己随遇而安，偶尔悄悄幻想，偶尔浅浅浪漫。可是太多时候，还是只能 承受负担，独自坚强。在这个匆忙的世界，没人有时间照顾你。你若不坚 强，谁替你勇敢。,"Bức thư viết cho chính mình số 877 Chẳng muốn nếm trải những gì quá vui mừng hay quá đớn đau, cũng không mong muốn phải gánh vác những kì vọng thật to lớn. Chỉ muốn cuộc sống này trở nên thật đơn giản, muốn bản thân trở nên thật an phận thủ thường để thinh thoang tự mình ao tưởng, tự mình lãng mạn mông lung. Nhưng hầu hết thời gian chi có thể gánh vác trách nhiệm độc lập và tận hưởng sự kiên cường. Trong thế giới vội vã này, chẳng ai có thời gian để mà chăm sóc bạn. Nếu như bạn không đủ kiên cường thì liệu có ai dũng cảm thay bạn đây."
878,写 给 自己 的 第 878 封 信 日子一天天过去，讨厌的人会带着讨人厌的话离开，喜欢的人会带着 美好的事到来。把目光放在别处，洒脱还给自己。,"Bức thư viết cho chính mình số 878 Cuộc sống mỗi ngày cứ trôi đi và những người đáng ghét sẽ mang theo những lời phiền toái khó chịu đi mất, còn những người đáng mến sẽ đem lại cho bạn những digu vui vẻ tốt đẹp. Hãy hướng tầm mắt đến những điều mới và tự giải thoát cho bản thân khỏi những bó buộc bạn nhé."
879,写 给 自己 的 第 879 封 信 来到这世上，总会有许多不如意，也会有许多不公平；会有许多失 落，也会有许多美慕。你美慕我的自由，我羡慕你的约束；你羡慕我的 车，我美慕你的房；真正的美丽，不是青春的容颜，而是绽放的心灵；不 是巧言令色，而是真诚与人；不是物质的附庸，是知识的光芒。,"Bức thư viết cho chính mình số 879 Khi bạn đến với thế giới này, sẽ có rất nhiều chuyện không như ý muốn và cũng có rất nhiều điều bất công. Thế giới này cũng sẽ có nhiều việc khiến bạn cảm thấy ngưỡng mộ. Tôi ngưỡng mộ sự tự do của bạn và bạn lại mong muốn có được sự ràng buộc như tôi. Tôi trầm trồ trước chiếc xe của bạn thì bạn thán phục được ngôi nhà của tôi. Vẻ đẹp thật sự không phải là nhan sắc của thời thanh xuân mà là tâm hồn được cởi mở với đời; không phải những lời xu nịnh giả tạo mà là tấm lòng thành chân thật; không phải là giàu mà là sở hữu ánh hào quang của tri thức."
880,写 给 自己 的 第 880 封 信 不知道从何时开始，那些曾经让我执着的人和事都变得可有可无。时,"Bức thư viết cho chính mình số 880 Chẳng biết bắt đầu từ khi nào, những con người và sự việc luôn khiến tôi day dứt trong lòng lại trở nên chẳng còn quan trọng nữa. Thời gian đã từ từ nói với tôi một điều rằng phải học được cách nói câu: Tôi không quan tâm."
881,写 给 自己 的 第 881 封 信 生活不会因为你是女生就怜香惜玉。学会从一些磨砺中升华出更好的 自己。要记住：最优秀的那个一定是明天的你！,Bức thư viết cho chính mình số 881 Cuộc sống sẽ không vì bạn là con gái mà thương hoa tiếc ngọc. Hãy học cách để bản thân trở nên hoàn hảo hơn từ trong những sự ren luyện. Phải nhớ kĩ rằng: Ngày mai bạn nhất định sẽ trở thành một người xuất sắc như thế kia!
882,写 给 自己 的 第 882 封 信 只有放下那些无谓的负担，我们才能一路潇洒前行。苦是生活的原 味，累是人生的本质。,Bức thư viết cho chính mình số 882 Chỉ khi vứt b6 được những gánh nặng v6 nghĩa chúng ta mới có thể ung dung tự tại tiến về phía trước. Cay đắng là hương vị vốn c6 của cuộc sống và khổ cực là bản chất của cuộc đời.
883,写 给 自己 的 第 883 封 信 人这么一辈子，年轻时所受的苦不是苦，都不过是一块跳板。人在跳 板上，最难的不是跳下来那一刻，而是跳下来之前，心里的挣扎、犹豫、 无助和患得患失，根本无法向别人倾诉。我们以为跳不过去了，闭上眼 晴，鼓起勇气，却跳过了。,"Bức thư viết cho chính mình số 883 Đời người này, những nỗi khổ phải gánh chịu khi còn trẻ thực ra cũng chẳng phải là kh6, chẳng qua chỉ là một chiếc ván cầu. Khi đứng trên ván cầu đó, khó khăn nhất không phải là khoảnh khắc ta phải nhảy xuống mà là những giẳng xé, do dự, tính toán được mất trước khi nhảy xuống. Những điều đó chẳng có cách nào để nói cho người khác biết. Chúng ta cứ tưởng rằng bản thân sẽ không nhảy được nhưng cứ nhắm mắt lại, lấy hết đũng khí là sẽ nhảy được ngay."
884,写 给 自己 的 第 884 封 信 相信人生不会亏待你，你吃的苦，你受的累，你掉进的坑，你走错的 路，都会练就独一无二、成熟坚强、懂得感恩的你。,"Bức thư viết cho chính mình số 884 Hãy tin rằng cuộc đời sẽ không đối xử tệ bạc với bạn và những nỗi khố bạn phải nếm trải, những mệt nhọc phải chịu đựng, hố sâu mà bạn phải nhảy xuống, những con đường bạn đã đi sai đều sẽ tôi luyện nên một con người độc nhất vô nhị, trưởng thành kiên cường và biết ơn cuộc đời."
885,写 给 自己 的 第 885 封 信 你美慕别人生病了有那么多人关心，羡慕别人出去玩有人陪伴，羡 慕别人每天有人说早安晚安，美慕别人有那么多人记得他们的生日，美慕 别人每个节日都有人祝福，而以为自己什么都没有。其实，在别人眼里， 他们美慕你一个人可以那么坚强，羡慕你一个人可以淡定从容。你羡慕别 人，别人美慕你，然后各自生活。,"Bức thư viết cho chính mình số 885 Bạn ngưỡng mộ người khác khi bị ốm có thật nhiều người quan tâm chăm sóc, ngưỡng mộ người khác khi bước chân ra ngoài chơi luôn có người bên cạnh, ngưỡng mộ người khác mỗi ngày đều có người gửi lời chào mỗi buối sáng rồi lại chúc ngủ ngon, ngưỡng mộ người khác được thật nhiều ghi nhớ ngày sinh nhật, ngưỡng mộ người khác trong mỗi dịp lễ Tết đều được chúc mừng mà tưởng rằng bản thân chẳng có gì hết. Thực ra trong con mắt của người khác, họ ngưỡng mộ ban có thế mạnh mẽ và ngưỡng mộ bạn có thể điềm đạm ung dung. Bạn ngưỡng mộ người khác và người khác lại ngưỡng mộ bạn. Sự thật là mỗi người lại có một cuộc sống riêng và tự chịu trách nhiệm về cuộc sống đó."
886,写 给 自己 的 第 886 封 信 如果你感到委屈，证明你还有底线；如果你感到迷茫，证明你还有追 求；如果你感到痛苦，证明你还有力气；如果你感到绝望，证明你还有希 望。从某种意义上，你永远都不会被打倒，因为你还有你。,"Bức thư viết cho chính mình số 886 Nếu như bạn cảm thấy oan ức thì chứng tỏ bạn vẫn còn giới hạn. Nếu như bạn cảm thấy mông lung lạc lối chứng tỏ bạn vẫn còn nhiều điều muốn theo đuổi. Nếu như bạn cảm thấy đau khổ chứng tỏ bạn vẫn còn sức lực. Nếu như bạn cảm thấy tuyệt vọng chứng tỏ ban vẫn còn hi vọng. Trên một tầng ý nghĩa nào đó, ban vĩnh viễn sẽ không bị bất cứ điều gì đạp đổ bởi vì bạn vẫn còn bản thân mình."
888,写 给 自己 的 第 888 封 信 时间不能减轻我们所受的伤害，但却能让我们变得不那么害怕伤害。 时间也不会帮我们解决问题，只会把原来怎么也想不通的问题，变得不再 重要。,Bức thư viết cho chính mình số 888 Thời gian không thể xóa dịu hết những t6n thương của chúng ta nhưng lại khiến chúng ta trở nên không còn sợ hãi việc bị tổn thương nữa. Thời gian cũng chẳng giúp ta giải quyết vấn đề gì nhưng sẽ biến những vấn đề vốn ta không thể nghĩ thông trở nên không còn quan trọng nữa.
889,写 给 自己 的 第 889 封 信 也许你现在仍然是一个人下班，一个人乘地铁，一个人上楼，一个 人吃饭，一个人睡觉，一个人发呆。然而你却能一个人下班，一个人乘地 铁，一个人上楼，一个人吃饭，一个人睡觉，一个人发呆。很多人离开另 外一个人，就没有了自己。而你却一个人，度过了所有。,"Bức thư viết cho chính mình số 889 Có thể bây giờ bạn chỉ có một mình tan làm, một mình ngồi tàu ngầm, một mình lên lầu, một mình ăn cơm, một mình đi ngủ và một mình ngồi thần mặt ra. Nhưng bạn lại có thể một mình tan làm, một mình ngồi tàu ngầm, một mình lên lầu, một mình ăn cơm, một mình đi ngủ, một mình ngồi ngây ngốc. Có rất nhiều người khi đã rời xa một người khác đã chẳng còn là bản thân mình nữa, còn bạn lại chỉ có một mình và bạn nên tự hào bạn vẫn luôn là bản thân mình."
890,写 给 自己 的 第 890 封 信 真实的生活是去认真做好每一天你分内的事情。不索取目前与你无关 的爱与远景。不去妄想，不在其中自我沉醉。不伤害，不与自己和他人为 敌。不去表演，也不相信他人的表演。,"Bức thư viết cho chính mình số 890 Một cuộc sống thực sự đó là: Mỗi ngày đều chăm chỉ làm tốt phần việc của mình. Không đòi hỏi tình yêu hay cảnh vật xa xôi vốn chẳng thuộc về bạn. Không mơ mộng hão huyền, không để bản thân chìm đắm trong những ảo tưởng đó, không làm hại ai, không biến bản thân và người khác thành ke địch. Không đi diễn trò và cũng không tin vào những trò diễn của người đời."
